route_id,service_id,trip_id,direction_id,trip_headsign,shape_id
line:74,1439237,2147252,1,Jeanne d'Arc,14283
line:74,1416642,2147315,0,La Terrasse,14282
line:74,1425890,2147176,1,Jeanne d'Arc,14283
line:74,1439217,2147233,0,La Terrasse,14282
line:74,1416652,2147321,0,La Terrasse,14282
line:74,1439225,2147204,0,La Terrasse,14282
line:74,1439224,2147246,0,La Terrasse,14282
line:74,1416672,2147350,0,La Terrasse,14282
line:74,1439192,2147206,0,La Terrasse,14282
line:74,1416676,2147351,0,La Terrasse,14282
line:74,1439231,2147235,0,La Terrasse,14282
line:74,1439246,2147260,1,Jeanne d'Arc,14283
line:74,1425872,2147163,0,La Terrasse,14282
line:74,1439200,2147214,0,La Terrasse,14282
line:74,1430980,2147118,1,Jeanne d'Arc,14283
line:74,1416683,2147356,1,Jeanne d'Arc,14283
line:74,1416624,2147298,0,La Terrasse,14282
line:74,1439265,2147281,1,Jeanne d'Arc,14283
line:74,1416644,2147317,0,La Terrasse,14282
line:74,1416710,2147388,1,Jeanne d'Arc,14283
line:74,1439255,2147269,1,Jeanne d'Arc,14283
line:74,1425866,2147156,0,La Terrasse,14282
line:74,1430976,2147132,1,Jeanne d'Arc,14283
line:74,1425908,2147198,1,Jeanne d'Arc,14283
line:74,1439227,2147245,0,La Terrasse,14282
line:74,1439267,2147276,1,Jeanne d'Arc,14283
line:74,1439198,2147202,0,La Terrasse,14282
line:74,1416627,2147301,0,La Terrasse,14282
line:74,1425888,2147175,1,Jeanne d'Arc,14283
line:74,1416653,2147328,0,La Terrasse,14282
line:74,1430984,2147130,1,Jeanne d'Arc,14283
line:74,1416682,2147354,1,Jeanne d'Arc,14283
line:74,1425913,2147186,1,Jeanne d'Arc,14283
line:74,1416648,2147322,0,La Terrasse,14282
line:74,1430945,2147100,0,La Terrasse,14282
line:74,1439201,2147215,0,La Terrasse,14282
line:74,1425897,2147189,1,Jeanne d'Arc,14283
line:74,1430975,2147134,1,Jeanne d'Arc,14283
line:74,1439196,2147210,0,La Terrasse,14282
line:74,1439266,2147249,1,Jeanne d'Arc,14283
line:74,1425898,2147190,1,Jeanne d'Arc,14283
line:74,1416741,2147387,1,Jeanne d'Arc,14283
line:74,1439210,2147225,0,La Terrasse,14282
line:74,1416650,2147324,0,La Terrasse,14282
line:74,1425902,2147174,1,Jeanne d'Arc,14283
line:74,1439271,2147287,1,Jeanne d'Arc,14283
line:74,1425873,2147168,0,La Terrasse,14282
line:74,1416732,2147406,1,Jeanne d'Arc,14283
line:74,1430967,2147123,1,Jeanne d'Arc,14283
line:74,1416739,2147412,1,Jeanne d'Arc,14283
line:74,1439269,2147283,1,Jeanne d'Arc,14283
line:74,1416640,2147313,0,La Terrasse,14282
line:74,1416634,2147308,0,La Terrasse,14282
line:74,1430979,2147135,1,Jeanne d'Arc,14283
line:74,1416708,2147382,1,Jeanne d'Arc,14283
line:74,1439208,2147222,0,La Terrasse,14282
line:74,1439211,2147226,0,La Terrasse,14282
line:74,1425915,2147184,1,Jeanne d'Arc,14283
line:74,1439247,2147261,1,Jeanne d'Arc,14283
line:74,1439205,2147219,0,La Terrasse,14282
line:74,1430968,2147124,1,Jeanne d'Arc,14283
line:74,1439194,2147208,0,La Terrasse,14282
line:74,1425882,2147154,0,La Terrasse,14282
line:74,1439209,2147223,0,La Terrasse,14282
line:74,1425868,2147158,0,La Terrasse,14282
line:74,1430957,2147108,0,La Terrasse,14282
line:74,1439253,2147267,1,Jeanne d'Arc,14283
line:74,1425863,2147145,0,La Terrasse,14282
line:74,1416654,2147330,0,La Terrasse,14282
line:74,1416647,2147323,0,La Terrasse,14282
line:74,1425893,2147179,1,Jeanne d'Arc,14283
line:74,1416706,2147379,1,Jeanne d'Arc,14283
line:74,1416646,2147320,0,La Terrasse,14282
line:74,1430952,2147103,0,La Terrasse,14282
line:74,1416639,2147311,0,La Terrasse,14282
line:74,1416730,2147404,1,Jeanne d'Arc,14283
line:74,1439240,2147258,1,Jeanne d'Arc,14283
line:74,1439233,2147240,0,La Terrasse,14282
line:74,1416729,2147403,1,Jeanne d'Arc,14283
line:74,1416725,2147399,1,Jeanne d'Arc,14283
line:74,1439214,2147230,0,La Terrasse,14282
line:74,1416737,2147414,1,Jeanne d'Arc,14283
line:74,1439250,2147264,1,Jeanne d'Arc,14283
line:74,1425887,2147172,1,Jeanne d'Arc,14283
line:74,1425911,2147201,1,Jeanne d'Arc,14283
line:74,1425860,2147144,0,La Terrasse,14282
line:74,1425896,2147185,1,Jeanne d'Arc,14283
line:74,1430943,2147098,0,La Terrasse,14282
line:74,1439203,2147217,0,La Terrasse,14282
line:74,1439193,2147207,0,La Terrasse,14282
line:74,1439261,2147274,1,Jeanne d'Arc,14283
line:74,1416645,2147319,0,La Terrasse,14282
line:74,1439273,2147285,1,Jeanne d'Arc,14283
line:74,1439216,2147234,0,La Terrasse,14282
line:74,1425864,2147149,0,La Terrasse,14282
line:74,1416641,2147316,0,La Terrasse,14282
line:74,1430953,2147106,0,La Terrasse,14282
line:74,1416721,2147393,1,Jeanne d'Arc,14283
line:74,1430973,2147129,1,Jeanne d'Arc,14283
line:74,1439260,2147273,1,Jeanne d'Arc,14283
line:74,1425885,2147155,0,La Terrasse,14282
line:74,1416643,2147318,0,La Terrasse,14282
line:74,1439276,2147253,1,Jeanne d'Arc,14283
line:74,1416718,2147395,1,Jeanne d'Arc,14283
line:74,1425892,2147178,1,Jeanne d'Arc,14283
line:74,1416657,2147332,0,La Terrasse,14282
line:74,1416707,2147381,1,Jeanne d'Arc,14283
line:74,1439229,2147224,0,La Terrasse,14282
line:74,1416714,2147380,1,Jeanne d'Arc,14283
line:90,1439497,2154845,1,Oncopole Courrière,14361
line:90,1447148,2191533,1,Oncopole Courrière,14776
line:90,1439448,2154795,0,Colomiers Gare SNCF,14360
line:90,1447129,2191514,1,Oncopole Courrière,14776
line:90,1447115,2191500,0,Colomiers Gare SNCF,14774
line:90,1447121,2191506,1,Oncopole Courrière,14776
line:90,1439482,2154830,1,Oncopole Courrière,14361
line:90,1439471,2154819,1,Oncopole Courrière,14361
line:90,1447075,2191460,0,Colomiers Gare SNCF,14774
line:90,1447167,2191552,1,Oncopole Courrière,14776
line:90,1447080,2191464,0,Colomiers Gare SNCF,14774
line:90,1439487,2154835,1,Oncopole Courrière,14361
line:90,1439473,2154821,1,Oncopole Courrière,14361
line:90,1447151,2191536,1,Oncopole Courrière,14776
line:90,1439428,2154776,0,Colomiers Gare SNCF,14360
line:90,1447095,2191479,0,Colomiers Gare SNCF,14774
line:90,1447083,2191468,0,Colomiers Gare SNCF,14774
line:90,1447086,2191471,0,Colomiers Gare SNCF,14774
line:90,1447147,2191532,1,Oncopole Courrière,14776
line:90,1447132,2191517,1,Oncopole Courrière,14776
line:90,1447082,2191467,0,Colomiers Gare SNCF,14774
line:90,1439423,2154770,0,Colomiers Gare SNCF,14360
line:90,1447138,2191523,1,Oncopole Courrière,14776
line:90,1447145,2191530,1,Oncopole Courrière,14776
line:90,1447111,2191496,0,Colomiers Gare SNCF,14774
line:90,1439412,2154760,0,Colomiers Gare SNCF,14360
line:90,1447124,2191509,1,Oncopole Courrière,14776
line:90,1447156,2191544,1,Oncopole Courrière,14776
line:90,1447096,2191480,0,Colomiers Gare SNCF,14774
line:90,1439467,2154815,1,Oncopole Courrière,14361
line:90,1439440,2154791,0,Colomiers Gare SNCF,14360
line:90,1447127,2191512,1,Oncopole Courrière,14776
line:90,1439459,2154807,0,Colomiers Gare SNCF,14360
line:90,1439456,2154804,0,Colomiers Gare SNCF,14360
line:90,1447112,2191497,0,Colomiers Gare SNCF,14774
line:90,1447102,2191487,0,Colomiers Gare SNCF,14774
line:90,1447108,2191493,0,Colomiers Gare SNCF,14774
line:90,1439462,2154810,1,Oncopole Courrière,14361
line:90,1447170,2191555,1,Oncopole Courrière,14776
line:90,1439443,2154790,0,Colomiers Gare SNCF,14360
line:90,1447139,2191524,1,Oncopole Courrière,14776
line:90,1439476,2154824,1,Oncopole Courrière,14361
line:90,1447125,2191510,1,Oncopole Courrière,14776
line:90,1439464,2154812,1,Oncopole Courrière,14361
line:90,1439480,2154828,1,Oncopole Courrière,14361
line:90,1447078,2191466,0,Colomiers Gare SNCF,14774
line:90,1439458,2154806,0,Colomiers Gare SNCF,14360
line:90,1439449,2154797,0,Colomiers Gare SNCF,14360
line:90,1439502,2154850,1,Oncopole Courrière,14361
line:90,1447152,2191537,1,Oncopole Courrière,14776
line:90,1439426,2154774,0,Colomiers Gare SNCF,14360
line:90,1447081,2191465,0,Colomiers Gare SNCF,14774
line:90,1439508,2154858,1,Oncopole Courrière,14361
line:90,1439469,2154817,1,Oncopole Courrière,14361
line:90,1447084,2191469,0,Colomiers Gare SNCF,14774
line:90,1439415,2154763,0,Colomiers Gare SNCF,14360
line:90,1447088,2191472,0,Colomiers Gare SNCF,14774
line:90,1447162,2191547,1,Oncopole Courrière,14776
line:90,1439510,2154856,1,Oncopole Courrière,14361
line:90,1439490,2154838,1,Oncopole Courrière,14361
line:90,1439439,2154787,0,Colomiers Gare SNCF,14360
line:90,1447079,2191463,0,Colomiers Gare SNCF,14774
line:90,1439431,2154779,0,Colomiers Gare SNCF,14360
line:90,1439488,2154836,1,Oncopole Courrière,14361
line:90,1447158,2191542,1,Oncopole Courrière,14776
line:90,1447117,2191501,0,Colomiers Gare SNCF,14774
line:90,1439445,2154796,0,Colomiers Gare SNCF,14360
line:90,1439465,2154813,1,Oncopole Courrière,14361
line:90,1447135,2191520,1,Oncopole Courrière,14776
line:90,1447144,2191529,1,Oncopole Courrière,14776
line:90,1447143,2191528,1,Oncopole Courrière,14776
line:90,1439442,2154789,0,Colomiers Gare SNCF,14360
line:90,1447110,2191495,0,Colomiers Gare SNCF,14774
line:90,1447134,2191519,1,Oncopole Courrière,14776
line:90,1439437,2154785,0,Colomiers Gare SNCF,14360
line:90,1447122,2191507,1,Oncopole Courrière,14776
line:90,1447077,2191462,0,Colomiers Gare SNCF,14774
line:90,1447118,2191502,0,Colomiers Gare SNCF,14774
line:90,1447126,2191511,1,Oncopole Courrière,14776
line:90,1439498,2154846,1,Oncopole Courrière,14361
line:90,1439435,2154783,0,Colomiers Gare SNCF,14360
line:90,1439433,2154781,0,Colomiers Gare SNCF,14360
line:90,1447091,2191476,0,Colomiers Gare SNCF,14774
line:90,1439420,2154771,0,Colomiers Gare SNCF,14360
line:90,1447072,2191457,0,Colomiers Gare SNCF,14774
line:90,1439416,2154764,0,Colomiers Gare SNCF,14360
line:90,1439499,2154847,1,Oncopole Courrière,14361
line:90,1447106,2191491,0,Colomiers Gare SNCF,14774
line:90,1447073,2191458,0,Colomiers Gare SNCF,14774
line:90,1447140,2191525,1,Oncopole Courrière,14776
line:90,1439441,2154788,0,Colomiers Gare SNCF,14360
line:90,1439424,2154772,0,Colomiers Gare SNCF,14360
line:90,1447094,2191478,0,Colomiers Gare SNCF,14774
line:90,1447123,2191508,1,Oncopole Courrière,14776
line:90,1447120,2191505,0,Colomiers Gare SNCF,14774
line:90,1439472,2154820,1,Oncopole Courrière,14361
line:90,1447128,2191513,1,Oncopole Courrière,14776
line:90,1447105,2191490,0,Colomiers Gare SNCF,14774
line:90,1447101,2191486,0,Colomiers Gare SNCF,14774
line:90,1447131,2191516,1,Oncopole Courrière,14776
line:90,1439454,2154802,0,Colomiers Gare SNCF,14360
line:90,1447155,2191540,1,Oncopole Courrière,14776
line:90,1447107,2191492,0,Colomiers Gare SNCF,14774
line:90,1447141,2191526,1,Oncopole Courrière,14776
line:90,1439496,2154844,1,Oncopole Courrière,14361
line:90,1447159,2191543,1,Oncopole Courrière,14776
line:90,1439475,2154823,1,Oncopole Courrière,14361
line:90,1447166,2191551,1,Oncopole Courrière,14776
line:90,1447103,2191488,0,Colomiers Gare SNCF,14774
line:90,1439436,2154784,0,Colomiers Gare SNCF,14360
line:90,1439432,2154780,0,Colomiers Gare SNCF,14360
line:90,1447171,2191556,1,Oncopole Courrière,14776
line:90,1447092,2191477,0,Colomiers Gare SNCF,14774
line:90,1439466,2154814,1,Oncopole Courrière,14361
line:90,1439491,2154839,1,Oncopole Courrière,14361
line:90,1447071,2191456,0,Colomiers Gare SNCF,14774
line:90,1439419,2154767,0,Colomiers Gare SNCF,14360
line:90,1447154,2191539,1,Oncopole Courrière,14776
line:90,1447133,2191518,1,Oncopole Courrière,14776
line:90,1439413,2154761,0,Colomiers Gare SNCF,14360
line:90,1439494,2154842,1,Oncopole Courrière,14361
line:90,1447114,2191499,0,Colomiers Gare SNCF,14774
line:90,1439461,2154809,1,Oncopole Courrière,14361
line:90,1439507,2154855,1,Oncopole Courrière,14361
line:90,1439485,2154833,1,Oncopole Courrière,14361
line:90,1439429,2154777,0,Colomiers Gare SNCF,14360
line:90,1447085,2191470,0,Colomiers Gare SNCF,14774
line:90,1439504,2154852,1,Oncopole Courrière,14361
line:90,1447160,2191545,1,Oncopole Courrière,14776
line:90,1439421,2154768,0,Colomiers Gare SNCF,14360
line:90,1447168,2191553,1,Oncopole Courrière,14776
line:90,1439460,2154808,0,Colomiers Gare SNCF,14360
line:90,1439444,2154792,0,Colomiers Gare SNCF,14360
line:90,1447142,2191527,1,Oncopole Courrière,14776
line:90,1447097,2191482,0,Colomiers Gare SNCF,14774
line:90,1439503,2154851,1,Oncopole Courrière,14361
line:90,1439453,2154801,0,Colomiers Gare SNCF,14360
line:90,1447119,2191503,0,Colomiers Gare SNCF,14774
line:90,1447076,2191461,0,Colomiers Gare SNCF,14774
line:90,1447169,2191554,1,Oncopole Courrière,14776
line:90,1439477,2154825,1,Oncopole Courrière,14361
line:90,1447149,2191534,1,Oncopole Courrière,14776
line:90,1439486,2154834,1,Oncopole Courrière,14361
line:90,1447136,2191521,1,Oncopole Courrière,14776
line:90,1439455,2154803,0,Colomiers Gare SNCF,14360
line:90,1439417,2154765,0,Colomiers Gare SNCF,14360
line:90,1447164,2191549,1,Oncopole Courrière,14776
line:90,1447116,2191504,0,Colomiers Gare SNCF,14774
line:90,1447146,2191531,1,Oncopole Courrière,14776
line:90,1439430,2154778,0,Colomiers Gare SNCF,14360
line:90,1439483,2154831,1,Oncopole Courrière,14361
line:90,1439447,2154794,0,Colomiers Gare SNCF,14360
line:90,1439446,2154793,0,Colomiers Gare SNCF,14360
line:90,1439501,2154849,1,Oncopole Courrière,14361
line:90,1447089,2191473,0,Colomiers Gare SNCF,14774
line:90,1439452,2154800,0,Colomiers Gare SNCF,14360
line:90,1447113,2191498,0,Colomiers Gare SNCF,14774
line:90,1439422,2154769,0,Colomiers Gare SNCF,14360
line:90,1447161,2191546,1,Oncopole Courrière,14776
line:90,1439484,2154832,1,Oncopole Courrière,14361
line:90,1447163,2191548,1,Oncopole Courrière,14776
line:90,1439468,2154816,1,Oncopole Courrière,14361
line:90,1447165,2191550,1,Oncopole Courrière,14776
line:90,1447104,2191489,0,Colomiers Gare SNCF,14774
line:90,1439505,2154853,1,Oncopole Courrière,14361
line:90,1439489,2154837,1,Oncopole Courrière,14361
line:90,1439506,2154854,1,Oncopole Courrière,14361
line:90,1439511,2154857,1,Oncopole Courrière,14361
line:90,1447098,2191483,0,Colomiers Gare SNCF,14774
line:90,1447099,2191484,0,Colomiers Gare SNCF,14774
line:90,1439450,2154798,0,Colomiers Gare SNCF,14360
line:90,1439492,2154840,1,Oncopole Courrière,14361
line:90,1439418,2154766,0,Colomiers Gare SNCF,14360
line:90,1439451,2154799,0,Colomiers Gare SNCF,14360
line:90,1447137,2191522,1,Oncopole Courrière,14776
line:90,1439481,2154829,1,Oncopole Courrière,14361
line:90,1439425,2154773,0,Colomiers Gare SNCF,14360
line:90,1439479,2154827,1,Oncopole Courrière,14361
line:90,1439474,2154822,1,Oncopole Courrière,14361
line:90,1447087,2191475,0,Colomiers Gare SNCF,14774
line:90,1447130,2191515,1,Oncopole Courrière,14776
line:90,1439434,2154782,0,Colomiers Gare SNCF,14360
line:90,1439495,2154843,1,Oncopole Courrière,14361
line:90,1447157,2191541,1,Oncopole Courrière,14776
line:90,1439470,2154818,1,Oncopole Courrière,14361
line:90,1439457,2154805,0,Colomiers Gare SNCF,14360
line:90,1447153,2191538,1,Oncopole Courrière,14776
line:90,1447150,2191535,1,Oncopole Courrière,14776
line:90,1439500,2154848,1,Oncopole Courrière,14361
line:90,1439427,2154775,0,Colomiers Gare SNCF,14360
line:90,1439493,2154841,1,Oncopole Courrière,14361
line:90,1447109,2191494,0,Colomiers Gare SNCF,14774
line:90,1447074,2191459,0,Colomiers Gare SNCF,14774
line:90,1439438,2154786,0,Colomiers Gare SNCF,14360
line:90,1439509,2154859,1,Oncopole Courrière,14361
line:90,1447093,2191481,0,Colomiers Gare SNCF,14774
line:90,1439478,2154826,1,Oncopole Courrière,14361
line:90,1439411,2154759,0,Colomiers Gare SNCF,14360
line:90,1447100,2191485,0,Colomiers Gare SNCF,14774
line:90,1439414,2154762,0,Colomiers Gare SNCF,14360
line:90,1447090,2191474,0,Colomiers Gare SNCF,14774
line:90,1439463,2154811,1,Oncopole Courrière,14361
line:75,1417023,2155219,0,Condorcet,14366
line:75,1426059,2155337,0,Montberon,14362
line:75,1439550,2155315,1,Borderouge,14363
line:75,1426084,2155363,1,Borderouge,14363
line:75,1417032,2155251,1,Borderouge,14367
line:75,1416977,2155222,0,Montberon,14362
line:75,1439554,2155319,1,Borderouge,14363
line:75,1439523,2155289,0,Montberon,14362
line:75,1426078,2155357,1,Borderouge,14363
line:75,1439517,2155284,0,Montberon,14362
line:75,1416980,2155225,0,Montberon,14362
line:75,1439552,2155317,1,Borderouge,14363
line:75,1439516,2155283,0,Montberon,14362
line:75,1417020,2155274,1,Borderouge,14363
line:75,1417035,2155249,1,Borderouge,14367
line:75,1426079,2155358,1,Borderouge,14363
line:75,1439558,2155323,1,Borderouge,14363
line:75,1439542,2155308,1,Borderouge,14363
line:75,1417007,2155263,1,Borderouge,14363
line:75,1439545,2155310,1,Borderouge,14363
line:75,1426065,2155344,0,Montberon,14362
line:75,1439544,2155325,1,Borderouge,14363
line:75,1416982,2155227,0,Montberon,14362
line:75,1426077,2155356,1,Borderouge,14363
line:75,1417001,2155258,1,Borderouge,14363
line:75,1416979,2155224,0,Montberon,14362
line:75,1439531,2155298,0,Montberon,14362
line:75,1416978,2155223,0,Montberon,14362
line:75,1417015,2155272,1,Borderouge,14363
line:75,1439551,2155316,1,Borderouge,14363
line:75,1439533,2155300,0,Montberon,14362
line:75,1426057,2155335,0,Montberon,14362
line:75,1426070,2155349,1,Borderouge,14363
line:75,1426064,2155343,0,Montberon,14362
line:75,1426081,2155360,1,Borderouge,14363
line:75,1416991,2155242,0,Montberon,14362
line:75,1416988,2155236,0,Montberon,14362
line:75,1416972,2155215,0,Montberon,14362
line:75,1439530,2155297,0,Montberon,14362
line:75,1417034,2155253,1,Borderouge,14367
line:75,1439513,2155280,0,Montberon,14362
line:75,1416984,2155229,0,Montberon,14362
line:75,1417025,2155232,0,Condorcet,14366
line:75,1416996,2155235,0,Montberon,14362
line:75,1439526,2155292,0,Montberon,14362
line:75,1426089,2155367,1,Borderouge,14363
line:75,1416981,2155226,0,Montberon,14362
line:75,1439524,2155290,0,Montberon,14362
line:75,1417030,2155248,1,Borderouge,14367
line:75,1426080,2155359,1,Borderouge,14363
line:75,1426090,2155369,1,Borderouge,14363
line:75,1417012,2155268,1,Borderouge,14363
line:75,1439537,2155303,1,Borderouge,14363
line:75,1416976,2155220,0,Montberon,14362
line:75,1417006,2155262,1,Borderouge,14363
line:75,1417008,2155264,1,Borderouge,14363
line:75,1426086,2155368,1,Borderouge,14363
line:75,1439556,2155321,1,Borderouge,14363
line:75,1426087,2155365,1,Borderouge,14363
line:75,1416990,2155240,0,Montberon,14362
line:75,1426075,2155354,1,Borderouge,14363
line:75,1426062,2155341,0,Montberon,14362
line:75,1439539,2155305,1,Borderouge,14363
line:75,1426088,2155366,1,Borderouge,14363
line:75,1417018,2155276,1,Borderouge,14363
line:75,1417002,2155259,1,Borderouge,14363
line:75,1439543,2155309,1,Borderouge,14363
line:75,1417014,2155271,1,Borderouge,14363
line:75,1426050,2155329,0,Montberon,14362
line:75,1426060,2155339,0,Montberon,14362
line:75,1439534,2155301,0,Montberon,14362
line:75,1439521,2155293,0,Montberon,14362
line:75,1417028,2155239,0,Condorcet,14366
line:75,1439546,2155311,1,Borderouge,14363
line:75,1439519,2155286,0,Montberon,14362
line:75,1416983,2155228,0,Montberon,14362
line:75,1426053,2155332,0,Montberon,14362
line:75,1416987,2155233,0,Montberon,14362
line:75,1426083,2155362,1,Borderouge,14363
line:75,1426085,2155364,1,Borderouge,14363
line:75,1426061,2155340,0,Montberon,14362
line:75,1417013,2155270,1,Borderouge,14363
line:75,1417033,2155252,1,Borderouge,14367
line:75,1416992,2155243,0,Montberon,14362
line:75,1417017,2155275,1,Borderouge,14363
line:75,1426063,2155342,0,Montberon,14362
line:75,1417010,2155266,1,Borderouge,14363
line:75,1417003,2155260,1,Borderouge,14363
line:75,1426047,2155326,0,Montberon,14362
line:75,1416974,2155217,0,Montberon,14362
line:75,1426051,2155330,0,Montberon,14362
line:75,1426048,2155327,0,Montberon,14362
line:75,1439540,2155306,1,Borderouge,14363
line:75,1417011,2155267,1,Borderouge,14363
line:75,1417024,2155221,0,Condorcet,14366
line:75,1426076,2155355,1,Borderouge,14363
line:75,1417004,2155261,1,Borderouge,14363
line:75,1426066,2155345,0,Montberon,14362
line:75,1426073,2155352,1,Borderouge,14363
line:75,1426058,2155336,0,Montberon,14362
line:75,1426072,2155351,1,Borderouge,14363
line:75,1439548,2155313,1,Borderouge,14363
line:75,1426074,2155353,1,Borderouge,14363
line:75,1439549,2155314,1,Borderouge,14363
line:75,1416995,2155245,0,Montberon,14362
line:75,1417029,2155247,1,Borderouge,14367
line:75,1426071,2155350,1,Borderouge,14363
line:75,1416993,2155244,0,Montberon,14362
line:75,1439522,2155288,0,Montberon,14362
line:75,1416999,2155255,1,Borderouge,14363
line:75,1439529,2155296,0,Montberon,14362
line:75,1417009,2155265,1,Borderouge,14363
line:75,1439527,2155294,0,Montberon,14362
line:75,1439541,2155307,1,Borderouge,14363
line:75,1416975,2155218,0,Montberon,14362
line:75,1417000,2155257,1,Borderouge,14363
line:75,1439547,2155312,1,Borderouge,14363
line:75,1439555,2155320,1,Borderouge,14363
line:75,1417005,2155278,1,Borderouge,14363
line:75,1416994,2155246,0,Montberon,14362
line:75,1439535,2155302,0,Montberon,14362
line:75,1426049,2155328,0,Montberon,14362
line:75,1439532,2155299,0,Montberon,14362
line:75,1426082,2155361,1,Borderouge,14363
line:75,1439528,2155295,0,Montberon,14362
line:75,1439536,2155324,1,Borderouge,14363
line:75,1417027,2155237,0,Condorcet,14366
line:75,1417022,2155241,0,Condorcet,14366
line:75,1426055,2155334,0,Montberon,14362
line:75,1439514,2155281,0,Montberon,14362
line:75,1417019,2155256,1,Borderouge,14363
line:75,1416985,2155230,0,Montberon,14362
line:75,1416989,2155238,0,Montberon,14362
line:75,1416997,2155277,1,Borderouge,14363
line:75,1417016,2155273,1,Borderouge,14363
line:75,1439515,2155282,0,Montberon,14362
line:75,1426056,2155338,0,Montberon,14362
line:75,1417031,2155250,1,Borderouge,14367
line:75,1439525,2155291,0,Montberon,14362
line:75,1439557,2155322,1,Borderouge,14363
line:75,1426067,2155347,0,Montberon,14362
line:75,1439520,2155287,0,Montberon,14362
line:75,1426052,2155331,0,Montberon,14362
line:75,1416998,2155254,1,Borderouge,14363
line:75,1426069,2155348,1,Borderouge,14363
line:75,1426068,2155346,0,Montberon,14362
line:75,1439553,2155318,1,Borderouge,14363
line:75,1416973,2155216,0,Montberon,14362
line:75,1426054,2155333,0,Montberon,14362
line:75,1439518,2155285,0,Montberon,14362
line:75,1417021,2155269,1,Borderouge,14363
line:75,1439538,2155304,1,Borderouge,14363
line:75,1416986,2155231,0,Montberon,14362
line:75,1417026,2155234,0,Condorcet,14366
line:75,1439512,2155279,0,Montberon,14362
line:76,27_1435541,2185427,0,Ramonville,14577
line:76,27_1435353,2185239,0,Ramonville,14577
line:76,27_1435529,2185415,1,Toulouse-Lautrec Négreneys,14578
line:76,27_1445482,2190498,1,Toulouse-Lautrec Négreneys,14578
line:76,27_1435577,2185463,1,Toulouse-Lautrec Négreneys,14578
line:76,27_1445427,2190443,0,Ramonville,14577
line:76,27_1435471,2185357,0,Ramonville,14577
line:76,27_1445392,2190408,0,Ramonville,14577
line:76,27_1435493,2185379,0,Ramonville,14577
line:76,27_1435418,2185304,1,Toulouse-Lautrec Négreneys,14578
line:76,27_1435518,2185404,1,Toulouse-Lautrec Négreneys,14578
line:76,27_1435406,2185292,1,Toulouse-Lautrec Négreneys,14578
line:76,27_1435561,2185447,1,Toulouse-Lautrec Négreneys,14578
line:76,27_1445419,2190435,0,Ramonville,14577
line:76,27_1435395,2185281,0,Ramonville,14577
line:76,27_1445444,2190460,1,Toulouse-Lautrec Négreneys,14578
line:76,27_1435479,2185365,0,Ramonville,14577
line:76,27_1435338,2185224,0,Ramonville,14577
line:76,27_1435570,2185456,1,Toulouse-Lautrec Négreneys,14578
line:76,27_1445414,2190430,0,Ramonville,14577
line:76,27_1435435,2185321,1,Toulouse-Lautrec Négreneys,14578
line:76,27_1435545,2185431,0,Ramonville,14577
line:76,27_1435508,2185394,1,Toulouse-Lautrec Négreneys,14578
line:76,27_1435490,2185376,0,Ramonville,14577
line:76,27_1435379,2185265,0,Ramonville,14577
line:76,27_1435439,2185325,1,Toulouse-Lautrec Négreneys,14578
line:76,27_1435501,2185387,1,Toulouse-Lautrec Négreneys,14578
line:76,27_1435540,2185426,0,Ramonville,14577
line:76,27_1445409,2190425,0,Ramonville,14577
line:76,27_1445425,2190441,0,Ramonville,14577
line:76,27_1435452,2185338,1,Toulouse-Lautrec Négreneys,14578
line:76,27_1435370,2185256,0,Ramonville,14577
line:76,27_1445476,2190492,1,Toulouse-Lautrec Négreneys,14578
line:76,27_1435388,2185274,0,Ramonville,14577
line:76,27_1435430,2185316,1,Toulouse-Lautrec Négreneys,14578
line:76,27_1435403,2185289,1,Toulouse-Lautrec Négreneys,14578
line:76,27_1435359,2185245,0,Ramonville,14577
line:76,27_1435474,2185360,0,Ramonville,14577
line:76,27_1435339,2185225,0,Ramonville,14577
line:76,27_1445400,2190416,0,Ramonville,14577
line:76,27_1445462,2190478,1,Toulouse-Lautrec Négreneys,14578
line:76,27_1435457,2185343,1,Toulouse-Lautrec Négreneys,14578
line:76,27_1445428,2190444,0,Ramonville,14577
line:76,27_1435364,2185250,0,Ramonville,14577
line:76,27_1435440,2185326,1,Toulouse-Lautrec Négreneys,14578
line:76,27_1435504,2185390,1,Toulouse-Lautrec Négreneys,14578
line:76,27_1435449,2185335,1,Toulouse-Lautrec Négreneys,14578
line:76,27_1435578,2185464,1,Toulouse-Lautrec Négreneys,14578
line:76,27_1435505,2185391,1,Toulouse-Lautrec Négreneys,14578
line:76,27_1445458,2190474,1,Toulouse-Lautrec Négreneys,14578
line:76,27_1435384,2185270,0,Ramonville,14577
line:76,27_1435546,2185432,0,Ramonville,14577
line:76,27_1435453,2185339,1,Toulouse-Lautrec Négreneys,14578
line:76,27_1435531,2185417,1,Toulouse-Lautrec Négreneys,14578
line:76,27_1435361,2185247,0,Ramonville,14577
line:76,27_1435494,2185380,0,Ramonville,14577
line:76,27_1435458,2185344,1,Toulouse-Lautrec Négreneys,14578
line:76,27_1435420,2185306,1,Toulouse-Lautrec Négreneys,14578
line:76,27_1435357,2185243,0,Ramonville,14577
line:76,27_1435511,2185397,1,Toulouse-Lautrec Négreneys,14578
line:76,27_1435349,2185235,0,Ramonville,14577
line:76,27_1435473,2185359,0,Ramonville,14577
